Date,USD
11/11/2009,388.01
12/11/2009,388
13/11/2009,387.84
16/11/2009,387.74
17/11/2009,387.48
18/11/2009,387.41
19/11/2009,387.39
20/11/2009,387.28
23/11/2009,387.03
24/11/2009,386.58
25/11/2009,386.29
26/11/2009,386.19
27/11/2009,386
28/11/2009,386
30/11/2009,385.76
1/12/2009,385.67
2/12/2009,385.6
3/12/2009,385.44
4/12/2009,385.21
7/12/2009,385.01
8/12/2009,384.8
9/12/2009,384.57
10/12/2009,383.9
11/12/2009,383.63
14/12/2009,383.07
15/12/2009,382.5
16/12/2009,381.59
17/12/2009,377.91
18/12/2009,375.14
21/12/2009,373.97
22/12/2009,374.46
23/12/2009,375.8
24/12/2009,376.92
25/12/2009,377.57
26/12/2009,377.81
28/12/2009,377.32
29/12/2009,377.61
30/12/2009,377.89
31/12/2009,377.89
11/1/2010,378.21
12/1/2010,378.08
13/01/2010,378.14
14/01/2010,377.61
15/01/2010,377.36
18/01/2010,377.27
19/01/2010,377.22
20/01/2010,377.36
21/01/2010,377.48
22/01/2010,377.75
25/01/2010,377.81
26/01/2010,377.83
27/01/2010,377.45
29/01/2010,376.69
1/2/2010,376.03
2/2/2010,375.83
3/2/2010,376.29
4/2/2010,378.24
5/2/2010,378.12
8/2/2010,378.25
9/2/2010,378.52
10/2/2010,378.9
11/2/2010,381.41
12/2/2010,381.26
15/02/2010,381.12
16/02/2010,381.33
17/02/2010,381.34
18/02/2010,381.58
19/02/2010,381.75
22/02/2010,382.14
23/02/2010,382.13
24/02/2010,382.41
25/02/2010,384.37
26/02/2010,384.65
27/02/2010,384.65
1/3/2010,384.54
2/3/2010,385.64
3/3/2010,385.68
4/3/2010,386.53
5/3/2010,388.09
9/3/2010,388.92
10/3/2010,389.94
11/3/2010,391.41
12/3/2010,392.62
15/03/2010,394.48
16/03/2010,395.91
17/03/2010,400.1
18/03/2010,404.36
19/03/2010,404.34
22/03/2010,402.68
23/03/2010,399.33
24/03/2010,394.4
25/03/2010,393.54
26/03/2010,394.62
29/03/2010,396.59
30/03/2010,398.29
31/03/2010,400.5
1/4/2010,401.15
2/4/2010,402.11
6/4/2010,402.01
7/4/2010,401.2
8/4/2010,399.45
9/4/2010,397.84
10/4/2010,396.55
12/4/2010,396.8
13/04/2010,397.14
14/04/2010,396
15/04/2010,394.89
16/04/2010,394.11
19/04/2010,394.24
20/04/2010,394.24
21/04/2010,393.22
22/04/2010,392.09
23/04/2010,390.33
26/04/2010,390.31
27/04/2010,388.81
28/04/2010,386.85
29/04/2010,385.5
30/04/2010,384.85
3/5/2010,384.47
4/5/2010,384.64
5/5/2010,385.55
6/5/2010,386.53
7/5/2010,387.71
10/5/2010,388.53
11/5/2010,388.86
12/5/2010,389.47
13/05/2010,388.45
14/05/2010,386.34
17/05/2010,384.81
18/05/2010,384.56
19/05/2010,384.48
20/05/2010,385.85
21/05/2010,385.74
24/05/2010,385.05
25/05/2010,383.6
26/05/2010,381.39
27/05/2010,379.94
29/05/2010,379.94
31/05/2010,379.04
1/6/2010,377.97
2/6/2010,376.87
3/6/2010,376.72
4/6/2010,377.74
7/6/2010,377.63
8/6/2010,377.29
9/6/2010,376.91
10/6/2010,375.47
11/6/2010,374.27
14/06/2010,374.14
15/06/2010,374.45
16/06/2010,374.9
17/06/2010,374.2
18/06/2010,372.48
21/06/2010,371.7
22/06/2010,370.59
23/06/2010,369.97
24/06/2010,369.28
25/06/2010,369.17
28/06/2010,368.74
29/06/2010,368.11
30/06/2010,367.5
1/7/2010,367.67
2/7/2010,368.2
6/7/2010,368.89
7/7/2010,368.73
8/7/2010,367.12
9/7/2010,365.94
13/07/2010,365.81
14/07/2010,365.33
15/07/2010,364.44
16/07/2010,363.9
17/07/2010,363.35
19/07/2010,363.44
20/07/2010,363.56
21/07/2010,364.01
22/07/2010,365.22
23/07/2010,366.33
26/07/2010,367.16
27/07/2010,369.41
28/07/2010,369.97
29/07/2010,370.41
30/07/2010,370.16
31/07/2010,370.16
2/8/2010,368.98
3/8/2010,368.58
4/8/2010,367.75
5/8/2010,366.89
6/8/2010,366.01
9/8/2010,365.24
10/8/2010,365.91
11/8/2010,367.35
12/8/2010,367.14
13/08/2010,367.29
17/08/2010,367.27
18/08/2010,367.52
19/08/2010,367.35
20/08/2010,365.98
21/08/2010,365.01
23/08/2010,364.9
24/08/2010,365.47
25/08/2010,366.76
26/08/2010,367.04
27/08/2010,365.85
30/08/2010,363.63
31/08/2010,362.72
1/9/2010,363.74
2/9/2010,365.03
3/9/2010,365.4
6/9/2010,364.48
7/9/2010,363.5
8/9/2010,363.85
9/9/2010,364.17
10/9/2010,363.87
11/9/2010,363.33
14/09/2010,362.74
15/09/2010,363.23
16/09/2010,363.31
17/09/2010,363.72
18/09/2010,363.74
22/09/2010,363.23
23/09/2010,362.76
24/09/2010,362.25
27/09/2010,362.73
28/09/2010,362.35
29/09/2010,361.76
30/09/2010,361.31
1/10/2010,361.08
4/10/2010,361.01
5/10/2010,360.76
6/10/2010,360.52
7/10/2010,360.72
8/10/2010,361.17
11/10/2010,361.52
12/10/2010,361.55
13/10/2010,361.28
14/10/2010,361.18
15/10/2010,360.51
18/10/2010,360.55
19/10/2010,360.56
20/10/2010,360.54
21/10/2010,360.23
22/10/2010,359.87
25/10/2010,359.64
26/10/2010,359.38
27/10/2010,358.96
28/10/2010,358.62
29/10/2010,358.21
30/10/2010,358.21
1/11/2010,357.98
2/11/2010,358.48
3/11/2010,359.11
4/11/2010,359.9
5/11/2010,360.84
8/11/2010,362.99
9/11/2010,364.09
10/11/2010,365.29
11/11/2010,365.02
12/11/2010,364
15/11/2010,363.27
16/11/2010,362.4
17/11/2010,361.38
18/11/2010,360.59
19/11/2010,361.05
22/11/2010,361.87
23/11/2010,362.09
24/11/2010,361.67
25/11/2010,360.3
26/11/2010,360.17
29/11/2010,359.28
30/11/2010,359.07
1/12/2010,358.73
2/12/2010,359.4
3/12/2010,360.06
6/12/2010,360.16
7/12/2010,360.11
8/12/2010,359.87
9/12/2010,359.68
10/12/2010,359.93
13/12/2010,360.2
14/12/2010,360.41
15/12/2010,360.91
16/12/2010,360.94
17/12/2010,360.25
20/12/2010,359.57
21/12/2010,359.23
22/12/2010,359.13
23/12/2010,360.07
24/12/2010,360.84
27/12/2010,360.93
28/12/2010,361.05
29/12/2010,362.84
30/12/2010,363.44
31/12/2010,363.44
10/1/2011,363.45
11/1/2011,363.85
12/1/2011,364.07
13/01/2011,364.26
14/01/2011,364.53
17/01/2011,365.01
18/01/2011,365.82
19/01/2011,367.85
20/01/2011,368.21
21/01/2011,367.39
24/01/2011,366.51
25/01/2011,365.23
26/01/2011,362.8
27/01/2011,362.26
31/01/2011,363.02
1/2/2011,363.81
2/2/2011,364.75
3/2/2011,365.27
4/2/2011,364.71
7/2/2011,364.3
8/2/2011,363.75
9/2/2011,363.49
10/2/2011,363.75
11/2/2011,364.02
14/02/2011,364.53
15/02/2011,365.4
16/02/2011,365.57
17/02/2011,366.08
18/02/2011,365.83
21/02/2011,365.22
22/02/2011,364.82
23/02/2011,364.58
24/02/2011,365.71
25/02/2011,366.6
28/02/2011,367.37
1/3/2011,367.2
2/3/2011,367.22
3/3/2011,367.82
4/3/2011,367.53
9/3/2011,367.6
10/3/2011,367.99
11/3/2011,368.1
12/3/2011,367.85
14/03/2011,367.65
15/03/2011,368.09
16/03/2011,369.46
17/03/2011,369.62
18/03/2011,369.88
21/03/2011,369.83
22/03/2011,369.31
23/03/2011,368.78
24/03/2011,367.97
25/03/2011,367.89
28/03/2011,368.09
29/03/2011,368.65
30/03/2011,369.11
31/03/2011,369.68
1/4/2011,369.93
4/4/2011,370.2
5/4/2011,371.12
6/4/2011,371.38
7/4/2011,371.29
8/4/2011,373.05
11/4/2011,374.31
12/4/2011,376.02
13/04/2011,376.83
14/04/2011,376.48
15/04/2011,376.82
18/04/2011,377
19/04/2011,377.02
20/04/2011,376.84
21/04/2011,375.82
22/04/2011,374.92
26/04/2011,373.62
27/04/2011,372.35
28/04/2011,371.18
29/04/2011,370.18
30/04/2011,370.27
2/5/2011,370.68
3/5/2011,371.82
4/5/2011,372.79
5/5/2011,373.16
6/5/2011,372.84
10/5/2011,372.46
11/5/2011,372.24
12/5/2011,372.92
13/05/2011,373.38
16/05/2011,373.66
17/05/2011,373.74
18/05/2011,374.89
19/05/2011,374.62
20/05/2011,374.54
23/05/2011,374.76
24/05/2011,375.62
25/05/2011,376.11
26/05/2011,376.8
27/05/2011,377.6
30/05/2011,377.75
31/05/2011,376.78
1/6/2011,376.1
2/6/2011,375.97
3/6/2011,376.58
6/6/2011,376.51
7/6/2011,376.56
8/6/2011,376.48
9/6/2011,376.63
10/6/2011,376.76
13/06/2011,376.3
14/06/2011,375.83
15/06/2011,375.9
16/06/2011,375.67
17/06/2011,375.09
20/06/2011,373.96
21/06/2011,373.81
22/06/2011,373.62
23/06/2011,373.74
24/06/2011,373.55
27/06/2011,372.6
28/06/2011,371.71
29/06/2011,369.96
30/06/2011,368.86
1/7/2011,368.87
6/7/2011,369.42
7/7/2011,369.78
8/7/2011,369.21
9/7/2011,368.67
11/7/2011,368.37
12/7/2011,368.6
13/07/2011,368.48
14/07/2011,368.07
15/07/2011,367.3
18/07/2011,367.07
19/07/2011,366.46
20/07/2011,366.48
21/07/2011,366.46
22/07/2011,366.33
25/07/2011,365.62
26/07/2011,365.29
27/07/2011,365.09
28/07/2011,364.42
29/07/2011,363.48
2/8/2011,363.52
3/8/2011,364.05
4/8/2011,365.7
5/8/2011,366.56
6/8/2011,367.34
8/8/2011,367.3
9/8/2011,367.76
10/8/2011,368.27
11/8/2011,368.52
12/8/2011,368.03
16/08/2011,367.66
17/08/2011,367.09
18/08/2011,366.51
19/08/2011,366.38
20/08/2011,366.58
22/08/2011,367.02
23/08/2011,367.22
24/08/2011,367.62
25/08/2011,367.68
26/08/2011,368.08
29/08/2011,368.28
30/08/2011,367.93
31/08/2011,367.55
1/9/2011,367.5
2/9/2011,368.46
5/9/2011,369.12
6/9/2011,369.77
7/9/2011,370.73
8/9/2011,371.92
9/9/2011,372.87
13/09/2011,374.56
14/09/2011,374.88
15/09/2011,374.94
16/09/2011,375.36
17/09/2011,375.3
19/09/2011,374.87
20/09/2011,374.47
22/09/2011,373.94
23/09/2011,372.88
26/09/2011,371.76
27/09/2011,370.75
28/09/2011,370.38
29/09/2011,371.35
30/09/2011,372.05
3/10/2011,374.33
4/10/2011,375.17
5/10/2011,375.29
6/10/2011,374.89
7/10/2011,375.1
10/10/2011,375.94
11/10/2011,376.09
12/10/2011,376.23
13/10/2011,375.52
14/10/2011,375.16
17/10/2011,375.4
18/10/2011,376.19
19/10/2011,377.45
20/10/2011,377.91
21/10/2011,377.98
24/10/2011,377.73
25/10/2011,377.57
26/10/2011,378.01
27/10/2011,378.42
28/10/2011,378.58
31/10/2011,379.59
1/11/2011,378.96
2/11/2011,378.94
3/11/2011,378.98
4/11/2011,379.35
7/11/2011,380.47
8/11/2011,382.89
9/11/2011,383.91
10/11/2011,383.73
11/11/2011,384.09
14/11/2011,384.45
15/11/2011,384.9
16/11/2011,384.94
17/11/2011,384.48
18/11/2011,383.95
21/11/2011,384.32
22/11/2011,384.34
23/11/2011,384.03
24/11/2011,383.36
25/11/2011,383.42
28/11/2011,383.17
29/11/2011,382.74
30/11/2011,381.8
1/12/2011,381.86
2/12/2011,381.22
5/12/2011,382.21
6/12/2011,383.24
7/12/2011,383.62
8/12/2011,383.54
9/12/2011,383.12
12/12/2011,382.67
13/12/2011,382.27
14/12/2011,382.25
15/12/2011,382.29
16/12/2011,382.23
19/12/2011,381.95
20/12/2011,382.36
21/12/2011,382.43
22/12/2011,382.76
23/12/2011,383.29
26/12/2011,383.58
27/12/2011,384.5
28/12/2011,385.68
29/12/2011,385.51
30/12/2011,385.77
9/1/2012,386.15
10/1/2012,387.07
11/1/2012,387.04
12/1/2012,387.61
13/01/2012,388.16
16/01/2012,389
17/01/2012,388.82
18/01/2012,388.25
19/01/2012,387.67
20/01/2012,387.59
23/01/2012,387.96
24/01/2012,387.69
25/01/2012,387.74
26/01/2012,387.03
27/01/2012,386.63
30/01/2012,386.77
31/01/2012,386.81
1/2/2012,386.85
2/2/2012,387.31
3/2/2012,388.2
6/2/2012,388.26
7/2/2012,388.11
8/2/2012,388.37
9/2/2012,388.71
10/2/2012,388.69
13/02/2012,388.34
14/02/2012,388.62
15/02/2012,388.89
16/02/2012,389.13
17/02/2012,389.26
20/02/2012,388.99
21/02/2012,389.17
22/02/2012,389.26
23/02/2012,389.34
24/02/2012,389.32
27/02/2012,388.93
28/02/2012,388.67
29/02/2012,388.75
1/3/2012,388.57
2/3/2012,388.93
5/3/2012,388.72
6/3/2012,388.87
7/3/2012,389.79
12/3/2012,389.82
13/03/2012,389.67
14/03/2012,389.68
15/03/2012,389.36
16/03/2012,388.89
19/03/2012,388.75
20/03/2012,388.39
21/03/2012,388.12
22/03/2012,387.93
23/03/2012,387.93
24/03/2012,388.24
26/03/2012,388.64
27/03/2012,389.22
28/03/2012,389.82
29/03/2012,390.3
30/03/2012,390.64
2/4/2012,390.95
3/4/2012,391.47
4/4/2012,391.32
5/4/2012,391.17
6/4/2012,391.14
10/4/2012,391.27
11/4/2012,391.48
12/4/2012,391.77
13/04/2012,392.16
14/04/2012,392.19
16/04/2012,392.55
17/04/2012,392.47
18/04/2012,392.76
19/04/2012,393
20/04/2012,392.84
23/04/2012,392.56
25/04/2012,392.42
26/04/2012,392.49
27/04/2012,392.29
28/04/2012,392.16
2/5/2012,392.06
3/5/2012,391.87
4/5/2012,391.86
